Index,molecule_chembl_id,IC50,units,smiles,pIC50
5342,CHEMBL4451680,7500,uM,C[C@]12CC[C@@H]3c4ccc(OCCCN5CCCC5)cc4CC[C@H]3[C@@H]1CC[C@@H]2N1CCCC1,5.1249387366083
5343,CHEMBL4466132,4100,uM,CCNC(=O)[C@H]1CC[C@@]2(C)CC[C@@H]3c4ccc(OCCCN5CCC[C@H]5C)cc4CC[C@H]3[C@H]12,5.38721614328026
5344,CHEMBL4515933,4100,uM,C[C@@H]1CCCN1CCCOc1ccc2c(c1)CC[C@H]1[C@@H]3[C@@H](C(=O)NCC4CC4)CC[C@@]3(C)CC[C@H]21,5.38721614328026
5345,CHEMBL4447048,11400,uM,CCNC(=O)[C@H]1C[C@H](OC)[C@@]2(C)CC[C@@H]3c4ccc(OCCCN5CCC[C@H]5C)cc4CC[C@H]3[C@H]12,4.94309514866353
5346,CHEMBL4457100,17500,uM,CCNC(=O)[C@H]1CC(=O)[C@@]2(C)CC[C@@H]3c4ccc(OCCCN5CCC[C@H]5C)cc4CC[C@H]3[C@H]12,4.75696195131371
5347,CHEMBL4474244,80000,uM,C[C@H]1CCCN1CCCOc1ccc2c(c1)CC[C@H]1[C@@H]3[C@H](C(=O)N4CCCC4)CC(=O)[C@@]3(C)CC[C@H]21,4.09691001300806
5348,CHEMBL4457629,51000,uM,NCc1ncc(S(=O)(=O)c2ccc3ccccc3c2)s1,4.29242982390206
5349,CHEMBL4568508,10000,uM,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,5
5350,CHEMBL4564074,36000,uM,CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,4.44369749923271
5351,CHEMBL4515085,3200,uM,Cc1ccc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cc1,5.49485002168009
5352,CHEMBL4444163,47000,uM,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2cnc(CN)s2)c1,4.32790214206428
5353,CHEMBL4460845,66000,uM,Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,4.18045606445813
5354,CHEMBL4463882,29000,uM,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2csc(CN)n2)c1,4.53760200210104
5355,CHEMBL4474647,8100,uM,Cc1cc2nccn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,5.09151498112135
5356,CHEMBL4466590,10000,uM,Cc1cnc(Nc2cccnc2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,5
5357,CHEMBL4064366,22000,uM,COc1nn(C)cc1Nc1ncc(Cl)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,4.65757731917779
5358,CHEMBL4577393,15000,uM,COc1nn(C)cc1Nc1ncc(Br)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,4.82390874094432
5359,CHEMBL4434717,19000,uM,COc1cc(-c2cncc(-c3ccc(N4C[C@@H](C)N(C)[C@@H](C)C4)cc3)c2C)cc(F)c1C(N)=O,4.72124639904717
5360,CHEMBL4473519,5300,uM,NC(=O)c1ccn(-c2cccc(OC(=O)NCCN3CCN(c4ccccc4)CC3)c2)c1,5.27572413039921
5361,CHEMBL4565200,280,uM,Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCN3CCN(c4ccccc4)CC3)c2)s1,6.55284196865778
5362,CHEMBL4517296,6400,uM,Cn1c(C(N)=O)ccc1-c1cccc(OC(=O)NCCN2CCN(c3ccccc3)CC2)c1,5.19382002601611
5363,CHEMBL4554053,3500,uM,NC(=O)c1ccn(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)c1,5.45593195564972
5364,CHEMBL4540218,1100,uM,Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)o1,5.95860731484178
5365,CHEMBL4471453,12000,uM,O=C1c2ccccc2C(Cc2c(F)cncc2F)(Cc2c(F)cncc2F)c2ccccc21,4.92081875395238
5366,CHEMBL343822,32000,uM,O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21,4.49485002168009
5367,CHEMBL4297615,75000,nM,CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,4.1249387366083
5368,CHEMBL4530872,8700,uM,O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F,5.06048074738138
5369,CHEMBL3990823,4660,uM,N=C(N)N/N=C/c1ccc(-c2cccc(/C=N/NC(=N)N)c2)cc1,5.33161408331
5370,CHEMBL4443694,7100,uM,Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCNCC3)cc2)cc1.Cl.Cl,5.14874165128092
5371,CHEMBL4472718,18900,uM,Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCN(C)CC3)cc2)cc1.Cl.Cl,4.72353819582676
5372,CHEMBL4436391,18700,uM,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,4.7281583934635
5373,CHEMBL4541589,15300,uM,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(Br)cc3)cc2)CC1.Cl.Cl,4.8153085691824
5374,CHEMBL4580171,17000,uM,CCN1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(C)cc3)cc2)CC1.Cl.Cl,4.76955107862173
5375,CHEMBL4451327,24600,uM,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1.Cl.Cl,4.60906489289662
5376,CHEMBL4533113,6000,uM,Cn1c(N2CCC(C)(CN)CC2)nc(N)c(Sc2cccc(Cl)c2Cl)c1=O,5.22184874961636
5377,CHEMBL4546378,4000,uM,C[C@@H]1OCC2(CCN(c3nc(N)c(Sc4cccc(Cl)c4Cl)c(=O)n3C)CC2)[C@@H]1N,5.39794000867204
5378,CHEMBL4578698,9800,uM,C[C@@H]1OCC2(CCN(c3nc(N)c(Sc4ccnc(C5CC5)c4Cl)c(=O)n3C)CC2)[C@@H]1N,5.00877392430751
5379,CHEMBL4469071,200,uM,Cn1c(N2CCC(C)(N)CC2)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,6.69897000433602
5380,CHEMBL4539145,980,uM,Cn1c(N2CCC(C)(CN)CC2)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,6.00877392430751
5381,CHEMBL4437876,250,uM,Cn1c(N2CCC3(CCC[C@H]3N)CC2)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,6.60205999132796
5382,CHEMBL4459445,930,uM,Cn1c(N2CCC3(CC2)COC[C@H]3N)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,6.03151705144606
5383,CHEMBL4455446,290,uM,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5cccc(Cl)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N,6.53760200210104
5384,CHEMBL4475043,4,uM,C[C@@H]1OCC2(CCN(c3cnc4c(-c5cccc(Cl)c5Cl)n[nH]c4n3)CC2)[C@@H]1N,8.39794000867204
5385,CHEMBL4475081,7,uM,C[C@@H]1OCC2(CCN(c3cnc4c(-c5cccc(Cl)c5Cl)c[nH]c4n3)CC2)[C@@H]1N,8.15490195998574
5386,CHEMBL4461938,1200,uM,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(Cl)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N,5.92081875395238
5387,CHEMBL4450282,1900,uM,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CCC6)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N,5.72124639904717
5388,CHEMBL4471006,6600,uM,Cc1nc(N)ccc1-c1n[nH]c2nc(N3CCC4(CC3)CO[C@@H](C)[C@H]4N)n(C)c(=O)c12,5.18045606445813
5389,CHEMBL4439006,17000,uM,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CC6)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N,4.76955107862173
5390,CHEMBL4526283,25000,uM,CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccccc1S(C)(=O)=O,4.60205999132796
5391,CHEMBL4548200,16000,uM,CNC(=O)c1cnc(Nc2cc(C)ccn2)cc1Nc1ccccc1S(C)(=O)=O,4.79588001734408
5392,CHEMBL4472802,40000,uM,CNC(=O)c1cnc(Nc2ccc(N3CCOCC3)cn2)cc1Nc1ccccc1S(C)(=O)=O,4.39794000867204
5393,CHEMBL4453545,43000,uM,CNC(=O)c1cnc(Nc2ccc(C)nn2)cc1Nc1ccccc1S(C)(=O)=O,4.36653154442041
5394,CHEMBL4544320,36000,uM,CNC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1S(C)(=O)=O,4.44369749923271
5395,CHEMBL4444606,17000,uM,CNC(=O)c1cnc(Nc2ccc(OC)cn2)cc1Nc1ccccc1S(C)(=O)=O,4.76955107862173
5396,CHEMBL4460028,22200,uM,CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,4.65364702554936
5397,CHEMBL4471825,26300,uM,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,4.58004425151024
5398,CHEMBL4286841,1340,uM,CN1CCC(c2nc(-c3ccc(F)c(NS(C)(=O)=O)c3)c(-c3ccnc(NCC4CC4)n3)s2)CC1,5.87289520163519
5399,CHEMBL4288103,28200,uM,CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,4.54975089168064
5400,CHEMBL4531058,13200,uM,CN1CCN(c2ccc(Nc3nccc(-c4sc(C5CCNCC5)nc4-c4ccc(F)cc4)n3)cc2)CC1,4.87942606879415
5401,CHEMBL4531226,5400,uM,Fc1ccc(-c2nc(N3CCOCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,5.26760624017703
5402,CHEMBL4455587,5600,uM,Fc1ccc(-c2nc(N3CCCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,5.2518119729938
5403,CHEMBL4459320,35500,uM,Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,4.44977164694491
5404,CHEMBL4451783,38000,uM,CC(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,4.42021640338319
5405,CHEMBL4459919,50100,uM,CN1CCC(C(=O)Nc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,4.30016227413275
5406,CHEMBL4566588,2500,uM,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3nncs3)n2)cc1,5.60205999132796
5407,CHEMBL4572065,600,uM,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccncn3)n2)cc1,6.22184874961636
5408,CHEMBL4591417,1000,uM,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,6
5409,CHEMBL4473609,1500,uM,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)cc(C)n1,5.82390874094432
5410,CHEMBL4586918,1500,uM,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(NCc3ccncc3)n2)cc1,5.82390874094432
5411,CHEMBL4436765,28200,uM,OC(CNc1nccc(-c2sc(C3CCNCC3)nc2-c2ccc(F)cc2)n1)c1ccncc1,4.54975089168064
5412,CHEMBL4453994,4200,uM,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3C3CC3)n2)ccn1,5.3767507096021
5413,CHEMBL4592045,1,nM,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,9
5414,CHEMBL4458575,4100,uM,O=C(O)C[C@H]1CCCN(C[C@@H](O)c2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,5.38721614328026
5415,CHEMBL3696476,22000,uM,Cc1c([C@H](O)CN2CCN(C[C@@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4.65757731917779
5416,CHEMBL3696475,22000,uM,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4.65757731917779
5417,CHEMBL4559965,28000,uM,Cc1c(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4.55284196865778
5418,CHEMBL3696477,100000,uM,Cc1c([C@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4
5419,CHEMBL4573466,40000,uM,Cc1c(C(F)CN2CCN(CC(F)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4.39794000867204
5420,CHEMBL3696479,5200,uM,Cc1c(CCN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,5.2839966563652
5421,CHEMBL4534171,3000,uM,Cc1c(CCN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,5.52287874528034
5422,CHEMBL4566857,68000,uM,Cc1c(C(F)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,4.16749108729376
5423,CHEMBL4438583,100000,uM,Cc1c(C(O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,4
5424,CHEMBL4522413,60000,uM,Cc1c(C(C)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,4.22184874961636
5425,CHEMBL4435231,4000,uM,CNC(=O)[C@@H]1C[C@H](N2CCc3c(cccc3OCCc3ccccc3)C2)CN1C(=O)c1ccc(CN)c(OC)c1,5.39794000867204
5426,CHEMBL4528713,11000,uM,CNC(=O)[C@@H]1C[C@H](N2CCc3c(cccc3OCCC3CC3)C2)CN1C(=O)c1ccc(CN)c(OC)c1,4.95860731484178
5427,CHEMBL4441232,12000,uM,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N[C@H]2CCCC[C@@H]2c2ccccc2)ccc1CN,4.92081875395238
5428,CHEMBL4466010,22000,uM,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N[C@@H]2C[C@H]2c2ccccc2)ccc1CN,4.65757731917779
5429,CHEMBL4448473,500,uM,NCc1ccc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)cc1,6.30102999566398
5430,CHEMBL4476255,2400,uM,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)ccc1CN,5.61978875828839
5431,CHEMBL4475317,14000,uM,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N2CC[C@H](c3ccccc3)C2)ccc1CN,4.85387196432176
5432,CHEMBL4447180,25000,uM,Cn1cc(NC(=O)c2cccc(-c3ccnc(N)c3)n2)c(C(N)=O)n1,4.60205999132796
5433,CHEMBL4434908,40000,uM,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1,4.39794000867204
5434,CHEMBL4466893,12000,uM,CN1CCCC(CNC(=O)c2nn(C)cc2NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)C1,4.92081875395238
5435,CHEMBL4535152,1900,uM,Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,5.72124639904717
5436,CHEMBL4473656,6100,uM,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,5.21467016498923
5437,CHEMBL4523017,2900,uM,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,5.53760200210104
5438,CHEMBL4467839,5200,uM,Cn1cc(NC(=O)c2cncc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,5.2839966563652
5439,CHEMBL3918580,10000,uM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O,5
5440,CHEMBL4476828,6600,uM,Cc1nc2cc(Nc3cc(NC4CCN(c5ccc(C#N)cn5)CC4)c(C(N)=O)cn3)ccc2o1,5.18045606445813
5441,CHEMBL4591633,8100,uM,Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,5.09151498112135
5442,CHEMBL4471707,4800,uM,Cc1cnc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)cn1,5.31875876262441
5443,CHEMBL4470355,5400,uM,Cc1cncc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,5.26760624017703
5444,CHEMBL4463043,17000,uM,N#Cc1ccc(N2CCC(Nc3cc(Nc4ccncn4)ncc3C(N)=O)CC2)nc1,4.76955107862173
5445,CHEMBL4454640,7700,uM,N#Cc1ccc(N2CCC(Nc3cc(Nc4cnccn4)ncc3C(N)=O)CC2)nc1,5.11350927482752
5446,CHEMBL4455068,360,uM,N#Cc1ccc(N2CCC(Nc3cc(Nc4ccccn4)ncc3C(N)=O)CC2)nc1,6.44369749923271
5447,CHEMBL4448986,20200,uM,CC(NC(=O)c1ccc(C(F)(F)F)cc1Cl)C1(N2CCN(S(=O)(=O)c3cn(C)nn3)CC2)CCC(F)(F)CC1.Cl,4.69464863055338
5448,CHEMBL4437791,2600,uM,CN1CCN(C(=O)c2cccc(-c3ncnc4ccc(-c5cnc6ccccc6c5)cc34)c2)CC1,5.58502665202918
5449,CHEMBL4588314,1900,uM,COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1OC,5.72124639904717
5450,CHEMBL4467868,11000,uM,COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C#N,4.95860731484178
5451,CHEMBL4453497,1600,uM,COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C(F)(F)F,5.79588001734408
5452,CHEMBL4581278,12000,uM,COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,4.92081875395238
5453,CHEMBL4460621,26000,uM,COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,4.58502665202918
5454,CHEMBL4454454,1500,uM,COc1ccc(-c2ccc3ncnc(N4CCC[C@H](C(=O)N5CCN(C)CC5)C4)c3c2)cn1,5.82390874094432
5455,CHEMBL4566705,2600,uM,CC(C)Cc1cc(CNC(=O)C2C3CN(CCC(C)(C)C)CC32)nn1-c1ccccc1,5.58502665202918
5456,CHEMBL4560282,1430,uM,CC(C)Cc1cc(CNC(=O)C2C3CN(Cc4ccccc4)CC32)nn1-c1ccccc1,5.84466396253494
5457,CHEMBL4463242,15000,uM,CC(C)Cc1cc(CNC(=O)C2C3CN(C(=O)c4ccccc4)CC32)nn1-c1ccccc1,4.82390874094432
5458,CHEMBL4451905,20800,uM,CC(C)Cc1cc(CNC(=O)C2C3CN(C(=O)Cc4ccccc4)CC32)nn1-c1ccccc1,4.68193666503724
5459,CHEMBL4524656,3130,uM,CC(C)Cc1cc(C(=O)NCC2C3CN(CCC(C)(C)C)CC23)nn1-c1ccccc1,5.50445566245355
5460,CHEMBL4061436,1900,uM,COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,5.72124639904717
5461,CHEMBL4521294,6700,uM,c1ccc(-c2cccc3nc(-c4ccncc4)nc(NCc4ccccn4)c23)cc1,5.17392519729917
5462,CHEMBL4449766,8400,uM,COc1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,5.07572071393812
5463,CHEMBL4099807,20000,uM,c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,4.69897000433602
5464,CHEMBL4576889,3100,uM,Cc1noc(C)c1-c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.50863830616573
5465,CHEMBL4458197,2700,uM,Cn1cncc1-c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.56863623584101
5466,CHEMBL4532101,6200,uM,c1ccc(-c2cccc3nc(-c4cncs4)nc(NCc4ccccn4)c23)cc1,5.20760831050175
5467,CHEMBL4521058,10000,uM,FC(F)(F)c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5
5468,CHEMBL4561733,4600,uM,Cc1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.33724216831843
5469,CHEMBL4441179,2500,uM,CN(C)c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.60205999132796
5470,CHEMBL2078876,400,uM,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,6.39794000867204
5471,CHEMBL4587540,1700,uM,CCOc1ccc2cc(-c3nn(CC4CNC4)c4ncnc(N)c34)ccc2c1,5.76955107862173
5472,CHEMBL4558606,1400,uM,CCOc1ccc2cc(-c3nn(CC4CN(C)C4)c4ncnc(N)c34)ccc2c1,5.85387196432176
5473,CHEMBL4445679,300,uM,CCOc1ccc2cc(-c3nn(CC4CCN(C(C)C)CC4)c4ncnc(N)c34)ccc2c1,6.52287874528034
5474,CHEMBL4572930,900,uM,CN1CCC(Cn2nc(-c3ccc4cc(OCC5CC5)ccc4c3)c3c(N)ncnc32)CC1,6.04575749056068
5475,CHEMBL4444685,200,uM,CN1CCC(Cn2nc(-c3ccc4cc(OC5CCC5)ccc4c3)c3c(N)ncnc32)CC1,6.69897000433602
5476,CHEMBL4543259,370,uM,CN1CCC(Cn2nc(-c3ccc4cc(OC5CC5)ccc4c3)c3c(N)ncnc32)CC1,6.43179827593301
5477,CHEMBL4576165,10000,uM,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2n1,5
5478,CHEMBL4450160,500,uM,CN1CCC(Cn2nc(-c3ccc4nc(OCC(F)(F)F)ccc4c3)c3c(N)ncnc32)CC1,6.30102999566398
5479,CHEMBL4517731,1700,uM,CN1CCC(Cn2nc(-c3ccc4nc(OC5CC5)ccc4c3)c3c(N)ncnc32)CC1,5.76955107862173
5480,CHEMBL4443394,82,uM,CN(C)CC(C)(C)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c2c(N)ncnc21,7.08618614761628
5481,CHEMBL4558168,10000,uM,CC(C)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c2c(N)ncnc21,5
5482,CHEMBL4439120,1900,uM,CC1(Cn2nc(-c3ccc4cc(OC5CC5)ccc4c3)c3c(N)ncnc32)COC1,5.72124639904717
5483,CHEMBL4464764,99300,uM,O=c1c(O)c(-c2cccc(O)c2)oc2ccc(O)cc12,4.00305075150462
5484,CHEMBL237067,200,nM,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,6.69897000433602
5485,CHEMBL4577549,48000,uM,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,4.31875876262441
5486,CHEMBL462605,1700,uM,Clc1ccc(CCCOCCCN2CCCCC2)cc1,5.76955107862173
5487,CHEMBL4586133,2030,uM,O=C(O)C(=O)O.c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,5.69250396208679
5488,CHEMBL4540849,1750,uM,O=C(O)C(=O)O.c1ccc(-c2ccc(OCCCCCN3CCCCC3)cc2)cc1,5.75696195131371
5489,CHEMBL4593348,2300,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,5.63827216398241
5490,CHEMBL4543897,670,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12,6.17392519729917
5491,CHEMBL4576684,2100,uM,CCC(CC)COc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12,5.67778070526608
5492,CHEMBL4578468,570,uM,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCCC1,6.24412514432751
5493,CHEMBL4581380,5100,uM,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1SC1CCCC1,5.29242982390206
5494,CHEMBL4550293,830,uM,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NCC1CCCCC1,6.08092190762393
5495,CHEMBL4531643,2300,uM,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NCC1CCOCC1,5.63827216398241
5496,CHEMBL4544394,4300,uM,C[C@@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)C1CCOCC1,5.36653154442041
5497,CHEMBL4548199,3600,uM,C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)C1CCOCC1,5.44369749923271
5498,CHEMBL4552140,2800,uM,C[C@@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)c1ccn(C)n1,5.55284196865778
5499,CHEMBL4591401,11000,uM,C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)c1ccn(C)n1,4.95860731484178
5500,CHEMBL4569880,620,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccncc3)cc12,6.20760831050175
5501,CHEMBL4585977,2300,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3cccnn3)cc12,5.63827216398241
5502,CHEMBL4535526,1600,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccnnc3)cc12,5.79588001734408
5503,CHEMBL4585489,760,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3cncnc3)cc12,6.11918640771921
5504,CHEMBL4567042,3300,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(C)nc3)cc12,5.48148606012211
5505,CHEMBL4551177,18000,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(COC)cc3)cc12,4.74472749489669
5506,CHEMBL4519670,2100,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)cc3)cc12,5.67778070526608
5507,CHEMBL4588822,3100,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CO)nc3)cc12,5.50863830616573
5508,CHEMBL4560522,2500,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(COC)nc3)cc12,5.60205999132796
5509,CHEMBL4576302,1900,uM,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)nc3)cc12,5.72124639904717
5510,CHEMBL4574647,680,uM,CCC(CC)CNc1c(C(N)=O)c(C)nc2ccc(-c3cccnc3)cc12,6.16749108729376
5511,CHEMBL4543599,360,uM,CCC(CC)CNc1c(C(N)=O)cnc2c(C)cc(-c3cccnc3)cc12,6.44369749923271
