,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,error
2558,23163142,CHEMBL4812696,CHEMBL4848632,Papp,10^-6 cm/s,=,17.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1c(C2(c3ccc(C(F)(F)F)nc3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,
2559,23163143,CHEMBL4812696,CHEMBL4876457,Papp,10^-6 cm/s,=,22.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1c(C2(c3ccc(C(F)(F)F)c(C#N)c3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,
2560,23163144,CHEMBL4812697,CHEMBL1956291,Papp,10^-6 cm/s,=,49.0,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,
2561,23163145,CHEMBL4812697,CHEMBL4858336,Papp,10^-6 cm/s,=,57.0,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1cc(C(C)NC(=O)c2[nH]cc(Cc3ccc(C(F)(F)F)nc3)c2C)no1,
2563,23163147,CHEMBL4812697,CHEMBL4848632,Papp,10^-6 cm/s,=,70.0,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1c(C2(c3ccc(C(F)(F)F)nc3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,
2564,23163148,CHEMBL4812697,CHEMBL4876457,Papp,10^-6 cm/s,=,45.0,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1c(C2(c3ccc(C(F)(F)F)c(C#N)c3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,
2566,23183222,CHEMBL4817043,CHEMBL4861646,permeability,10^-6 cm/s,=,35.24,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,
2567,23183223,CHEMBL4817044,CHEMBL4861646,permeability,10^-6 cm/s,=,25.33,CHEMBL612558,,Apparent permeability of the compound across basolateral to apical side in human Caco-2 cells,A,O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,
2568,23185458,CHEMBL4817511,CHEMBL4854091,permeability,10^-6 cm/s,=,2.0,CHEMBL612558,,Permeability across apical to bilateral side in human Caco-2 cells,A,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1)O[C@H]1CN2CCC1CC2,
2569,23185459,CHEMBL4817512,CHEMBL4854091,permeability,10^-6 cm/s,=,3.1,CHEMBL612558,,Permeability across bilateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1)O[C@H]1CN2CCC1CC2,
2576,23208813,CHEMBL4822228,CHEMBL4862478,permeability,10^-6 cm/s,=,15.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,
2577,23208814,CHEMBL4822228,CHEMBL4863698,permeability,10^-6 cm/s,=,14.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CCNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,
2578,23208815,CHEMBL4822228,CHEMBL4869882,permeability,10^-6 cm/s,=,14.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,
2579,23208816,CHEMBL4822228,CHEMBL4853221,permeability,10^-6 cm/s,=,22.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1cc(NC(=O)[C@H](O)c2cccc(Cl)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,
2580,23208817,CHEMBL4822228,CHEMBL4848143,permeability,10^-6 cm/s,=,24.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2Cl)cnc1N,
2581,23208818,CHEMBL4822228,CHEMBL4857782,permeability,10^-6 cm/s,=,22.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CCc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,
2582,23209760,CHEMBL4822451,CHEMBL4872106,Papp,10^-6 cm/s,=,0.02,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3ccc(C(=O)N4CCOCC4)cc3)nc12,
2583,23209761,CHEMBL4822451,CHEMBL4849850,Papp,10^-6 cm/s,=,0.6,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3cnn(C)c3)nc12,
2584,23209762,CHEMBL4822451,CHEMBL4849446,Papp,10^-6 cm/s,=,0.2,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1cc(-c2ccnc3[nH]c(-c4cnn(C)c4)nc23)ccc1CNC(=O)c1ccc(C(C)(C)C)cc1,
2585,23209763,CHEMBL4822451,CHEMBL4857217,Papp,10^-6 cm/s,=,0.4,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cc5)c(F)c4)ccnc3[nH]2)cn1,
2586,23209764,CHEMBL4822451,CHEMBL4850235,Papp,10^-6 cm/s,=,11.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,
2587,23209765,CHEMBL4822451,CHEMBL4865369,Papp,10^-6 cm/s,=,2.8,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C6(C)CC6)no5)c(F)c4)ccnc3[nH]2)cn1,
2588,23209766,CHEMBL4822451,CHEMBL4849220,Papp,10^-6 cm/s,=,2.5,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5noc(C(C)(C)C)n5)c(F)c4)ccnc3[nH]2)cn1,
2589,23209767,CHEMBL4822451,CHEMBL4857263,Papp,10^-6 cm/s,=,3.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,
2590,23209768,CHEMBL4822451,CHEMBL4871425,Papp,10^-6 cm/s,=,0.6,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc6c(s5)CCCC6)c(F)c4)ccnc3[nH]2)cn1,
2591,23209769,CHEMBL4822451,CHEMBL4865481,Papp,10^-6 cm/s,=,0.3,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cn5)c(F)c4)ccnc3[nH]2)cn1,
2592,23209770,CHEMBL4822451,CHEMBL4855455,Papp,10^-6 cm/s,=,0.2,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,
2593,23209771,CHEMBL4822451,CHEMBL4869628,Papp,10^-6 cm/s,=,8.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC1CC2(C1)CN(C(=O)NCc1ccc(-c3ccnc4[nH]c(-c5cnn(C)c5)nc34)cc1F)C2,
2594,23209772,CHEMBL4822451,CHEMBL4846816,Papp,10^-6 cm/s,=,0.4,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)N5CC(OC(C)(C)C)C5)c(F)c4)ccnc3[nH]2)cn1,
2595,23209773,CHEMBL4822451,CHEMBL4861612,Papp,10^-6 cm/s,=,0.8,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(C6CCOCC6)c5)nc34)cc2F)n1,
2596,23209774,CHEMBL4822451,CHEMBL4878102,Papp,10^-6 cm/s,=,0.5,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(CCN6CCOCC6)c5)nc34)cc2F)n1,
2597,23209775,CHEMBL4822451,CHEMBL4852395,Papp,10^-6 cm/s,=,2.2,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,COc1ccnc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)c1,
2598,23209776,CHEMBL4822451,CHEMBL4855916,Papp,10^-6 cm/s,=,1.1,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc(C5(NC(=O)c6nc(C(C)(C)C)no6)CC5)cc4)ccnc3[nH]2)cn1,
2599,23209777,CHEMBL4822451,CHEMBL4855860,Papp,10^-6 cm/s,=,1.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCCC5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,
2600,23209778,CHEMBL4822451,CHEMBL4869875,Papp,10^-6 cm/s,=,5.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,
2601,23209779,CHEMBL4822451,CHEMBL4859888,Papp,10^-6 cm/s,=,1.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,
2602,23209780,CHEMBL4822451,CHEMBL4848010,Papp,10^-6 cm/s,=,0.4,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC(C)(C)c1noc(C(=O)NC2CCCc3cc(-c4ccnc5[nH]c(-c6cnn(C7CCOCC7)c6)nc45)ccc32)n1,
2603,23209781,CHEMBL4822451,CHEMBL4876326,Papp,10^-6 cm/s,=,5.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C1CCOCC1,
2604,23209782,CHEMBL4822451,CHEMBL4872092,Papp,10^-6 cm/s,=,1.3,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1nn(C2CCOCC2)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,
2605,23209783,CHEMBL4822451,CHEMBL4857459,Papp,10^-6 cm/s,=,0.6,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C(C)C,
2606,23209784,CHEMBL4822451,CHEMBL4851951,Papp,10^-6 cm/s,=,2.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1nn(C(C)C)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,
2607,23209785,CHEMBL4822451,CHEMBL4862532,Papp,10^-6 cm/s,=,3.4,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,
2608,23209786,CHEMBL4822451,CHEMBL4868813,Papp,10^-6 cm/s,=,2.6,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CC(C)n1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,
2609,23209787,CHEMBL4822451,CHEMBL4877846,Papp,10^-6 cm/s,=,0.7,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,
2610,23209788,CHEMBL4822451,CHEMBL2057918,Papp,10^-6 cm/s,=,4.6,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,
2611,23217272,CHEMBL4823997,CHEMBL2016757,permeability,10^-6 cm/s,=,0.17,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,
2612,23217273,CHEMBL4823997,CHEMBL4875811,permeability,10^-6 cm/s,=,0.9,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,CC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)=O)[C@@H]1OC(C)=O,
2613,23217274,CHEMBL4823997,CHEMBL4849200,permeability,10^-6 cm/s,<,0.1,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,CCC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CC)[C@@H]1OC(=O)CC,
2614,23217275,CHEMBL4823997,CHEMBL4876167,permeability,10^-6 cm/s,=,2.1,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,
2615,23217276,CHEMBL4823997,CHEMBL4851662,permeability,10^-6 cm/s,=,0.55,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,
2616,23217277,CHEMBL4823998,CHEMBL2016757,permeability,10^-6 cm/s,=,2.1,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,
2617,23217278,CHEMBL4823998,CHEMBL4875811,permeability,10^-6 cm/s,=,1.9,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,CC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)=O)[C@@H]1OC(C)=O,
2618,23217279,CHEMBL4823998,CHEMBL4849200,permeability,10^-6 cm/s,=,0.26,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,CCC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CC)[C@@H]1OC(=O)CC,
2619,23217280,CHEMBL4823998,CHEMBL4876167,permeability,10^-6 cm/s,=,1.5,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,
2620,23217281,CHEMBL4823998,CHEMBL4851662,permeability,10^-6 cm/s,=,0.45,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,
2627,23225009,CHEMBL4825316,CHEMBL3925871,Papp,10^-6 cm/s,=,1.9,CHEMBL612558,,Apparent permeability across apical to basal side in human Caco-2 cells,A,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,
2628,23225010,CHEMBL4825316,CHEMBL3949501,Papp,10^-6 cm/s,=,5.3,CHEMBL612558,,Apparent permeability across apical to basal side in human Caco-2 cells,A,NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,
2629,23230315,CHEMBL4826677,CHEMBL4873077,Papp,10^-6 cm/s,=,30.7,CHEMBL612558,,Apparent permeability across apical to basolateral side in vinblastine-treated human Caco-2 cells expressing P-glycoprotein at 10 uM incubated for 120 mins by HPLC analysis,A,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,
2630,23230319,CHEMBL4826681,CHEMBL4872371,Papp,10^-6 cm/s,=,55.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in vinblastine-treated human Caco-2 cells expressing P-glycoprotein at 1 uM incubated for 120 mins by HPLC analysis,A,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1,
2631,23234278,CHEMBL4827675,CHEMBL4850429,Papp,10^-6 cm/s,=,6.29,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by lucifer yellow based LC-MS/MS analysis,A,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,
2632,23234279,CHEMBL4827675,CHEMBL4871014,Papp,10^-6 cm/s,=,16.8,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by lucifer yellow based LC-MS/MS analysis,A,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,
2633,23234280,CHEMBL4827676,CHEMBL4850429,Papp,10^-6 cm/s,=,14.47,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by lucifer yellow based LC-MS/MS analysis,A,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,
2634,23234281,CHEMBL4827676,CHEMBL4871014,Papp,10^-6 cm/s,=,40.3,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by lucifer yellow based LC-MS/MS analysis,A,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,
2635,23238956,CHEMBL4828692,CHEMBL468,Papp,10^-6 cm/s,=,35.6,CHEMBL612558,,Apparent permeability in in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,
2636,23238957,CHEMBL4828692,CHEMBL304572,Papp,10^-6 cm/s,=,22.2,CHEMBL612558,,Apparent permeability in in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1,
2637,23238958,CHEMBL4828692,CHEMBL43452,Papp,10^-6 cm/s,=,24.9,CHEMBL612558,,Apparent permeability in in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,
2638,23238959,CHEMBL4828692,CHEMBL848,Papp,10^-6 cm/s,=,1.45,CHEMBL612558,,Apparent permeability in in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,
2639,23238960,CHEMBL4828692,CHEMBL3989927,Papp,10^-6 cm/s,=,5.6,CHEMBL612558,,Apparent permeability in in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,
2640,23240552,CHEMBL4829120,CHEMBL4877371,permeability,10^-6 cm/s,=,15.1,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cnco1,
2641,23240553,CHEMBL4829120,CHEMBL4871177,permeability,10^-6 cm/s,=,11.9,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,COc1cc(NC(=O)[C@@H]2NCCC[C@@H]2C(C)C)ccc1-c1cnco1,
2642,23240554,CHEMBL4829120,CHEMBL4867649,permeability,10^-6 cm/s,=,14.9,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cn[nH]c1,
2643,23240555,CHEMBL4829120,CHEMBL4872886,permeability,10^-6 cm/s,=,113.0,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,
2644,23240556,CHEMBL4829120,CHEMBL1751,permeability,10^-6 cm/s,=,10.0,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,
2646,23240558,CHEMBL4829120,CHEMBL6966,permeability,10^-6 cm/s,=,10.0,CHEMBL612558,,Permeability of the compound across basolateral to apical membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,A,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,
2652,1894490,CHEMBL887267,CHEMBL228605,Papp,10^-6 cm/s,=,2.2,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of human Caco-2 cell membrane,A,O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21,
2653,1894523,CHEMBL887268,CHEMBL228605,Papp,10^-6 cm/s,=,2.5,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side of human Caco-2 cell membrane,A,O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21,
2654,1898424,CHEMBL887695,CHEMBL375671,permeability,10^-6 cm/s,=,15.4,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of Caco-2 cell membrane,A,Cc1cc(Nc2ncnc3cnc(N4CCOCC4)cc23)ccc1Oc1ccc(C(=O)NCC(C)(C)C)cc1,
2658,1899539,CHEMBL889069,CHEMBL230034,permeability,10^-6 cm/s,=,0.4,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in Caco-2 cells,A,N=C(N)NCCC[C@H](NC(=O)c1ccc(C(c2ccccc2)c2ccccc2)o1)C(=O)O,
2668,1901353,CHEMBL889311,CHEMBL473,Papp,10^-6 cm/s,=,15.7,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the Caco-2 cell membrane,A,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,
2669,1901354,CHEMBL889311,CHEMBL227000,Papp,10^-6 cm/s,=,5.4,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the Caco-2 cell membrane,A,CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,
2670,1901355,CHEMBL889311,CHEMBL227134,Papp,10^-6 cm/s,=,3.7,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the Caco-2 cell membrane,A,CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc23)cc1,
2671,1901356,CHEMBL889310,CHEMBL473,Papp,10^-6 cm/s,=,14.3,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side of the Caco-2 cell membrane,A,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,
2672,1901357,CHEMBL889310,CHEMBL227000,Papp,10^-6 cm/s,=,4.8,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side of the Caco-2 cell membrane,A,CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,
2673,1901358,CHEMBL889310,CHEMBL227134,Papp,10^-6 cm/s,=,18.0,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side of the Caco-2 cell membrane,A,CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc23)cc1,
2675,1917608,CHEMBL895733,CHEMBL244347,permeability,10^-6 cm/s,=,3.38,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of the Caco-2 cell membrane,A,CN(C(=O)CC[C@@H](C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,
